"source","target","id","developer_comments"
"metadata#0x0003be78+45","要初始化系统设定吗？","metadata#0x0003be78+45",""
"metadata#0x0003bea5+42","要结束场景的回放吗？","metadata#0x0003bea5+42",""
"metadata#0x0003becf+45","场景数据已损坏。","metadata#0x0003becf+45",""
"metadata#0x0003befc+113","正在保存。

请勿切断主机电源或退出游戏。","metadata#0x0003befc+113",""
"metadata#0x0003bf6d+24","已保存。","metadata#0x0003bf6d+24",""
"metadata#0x0003bf85+33","保存失败。","metadata#0x0003bf85+33",""
"metadata#0x0003bfa6+42","要取消保存吗？","metadata#0x0003bfa6+42",""
"metadata#0x0003bfd0+39","没有存档数据。","metadata#0x0003bfd0+39",""
"metadata#0x0003bff7+45","存档数据已损坏。","metadata#0x0003bff7+45",""
"metadata#0x0003c024+138","存档数据已损坏。

将删除损坏的存档数据
并创建存档数据。","metadata#0x0003c024+138",""
"metadata#0x0003c0ae+113","存档数据已损坏。

无法读取的存档数据已全部被删除。","metadata#0x0003c0ae+113",""
"metadata#0x0003c11f+51","存档数据创建失败。","metadata#0x0003c11f+51",""
"metadata#0x0003c152+51","正在检查存档数据。","metadata#0x0003c152+51",""
"metadata#0x0003c185+45","要载入存档数据吗？","metadata#0x0003c185+45",""
"metadata#0x0003c1b2+45","要覆盖存档数据吗？","metadata#0x0003c1b2+45",""
"metadata#0x0003c1df+131","正在创建存档数据。

请勿切断主机电源或退出游戏。","metadata#0x0003c1df+131",""
"metadata#0x0003c262+42","创建了存档数据。","metadata#0x0003c262+42",""
"metadata#0x0003c28c+33","要返回标题吗？","metadata#0x0003c28c+33",""
"metadata#0x0003c2ad+92","要返回标题吗？

没有保存的数据将会消失。","metadata#0x0003c2ad+92",""
"metadata#0x0003c309+163","要返回标题吗？

返回标题前请保存。
没有保存的数据
将在游戏结束时消失。","metadata#0x0003c309+163",""
"metadata#0x0003c3ac+175","要返回标题吗？
将会保存存档数据。

请勿切断主机电源或退出游戏。","metadata#0x0003c3ac+175",""
"metadata#0x0003c45b+36","要保存数据吗？","metadata#0x0003c45b+36",""
"metadata#0x0003c47f+9","写着","metadata#0x0003c47f+9",""
"metadata#0x0003c488+42","要保存游戏结果吗？","metadata#0x0003c488+42",""
"metadata#0x0003c4b2+27","项目固有1","metadata#0x0003c4b2+27",""
"metadata#0x0003c4cd+27","项目固有2","metadata#0x0003c4cd+27",""
"metadata#0x0003c4e8+42","要初始化语音设置吗？","metadata#0x0003c4e8+42",""
"metadata#0x0003c512+48","要初始化消息设置吗？","metadata#0x0003c512+48",""
"metadata#0x0003c542+24","路线：凸村哲","metadata#0x0003c542+24",""
"metadata#0x0003c55a+30","路线：南方日鹤","metadata#0x0003c55a+30",""
"metadata#0x0003c578+33","路线：小弓场香织","metadata#0x0003c578+33",""
"metadata#0x0003c599+24","路线：小舟潮","metadata#0x0003c599+24",""
"metadata#0x0003c5b1+24","路线：小舟澪","metadata#0x0003c5b1+24",""
"metadata#0x0003c5c9+30","路线：菱形朱鹭子","metadata#0x0003c5c9+30",""
"metadata#0x0003c5e7+9","载入","metadata#0x0003c5e7+9",""
"metadata#0x0003c5f0+113","正在载入。

请勿切断主机电源或退出游戏。","metadata#0x0003c5f0+113",""
"metadata#0x0003c661+24","已载入。","metadata#0x0003c661+24",""
"metadata#0x0003c679+33","载入失败。","metadata#0x0003c679+33",""
"metadata#0x0003c69a+42","要取消载入吗？","metadata#0x0003c69a+42",""
"metadata#0x0003c768+9","主人公","metadata#0x0003c768+9",""
"metadata#0x0003c771+6","主角","metadata#0x0003c771+6",""
"metadata#0x0003c777+73","可以使用的文字包括平假名、片假名、汉字。","metadata#0x0003c777+73",""
"metadata#0x0003c7c0+15","共通路线","metadata#0x0003c7c0+15",""
"metadata#0x0003c7cf+15","凸村路线","metadata#0x0003c7cf+15",""
"metadata#0x0003c7de+3","分","metadata#0x0003c7de+3",""
"metadata#0x0003c7e1+33","要恢复初始设定吗？","metadata#0x0003c7e1+33",""
"metadata#0x0003c802+21","已删除。","metadata#0x0003c802+21",""
"metadata#0x0003c817+30","删除失败。","metadata#0x0003c817+30",""
"metadata#0x0003c835+39","要取消删除吗？","metadata#0x0003c835+39",""
"metadata#0x0003c85c+9","分段","metadata#0x0003c85c+9",""
"metadata#0x0003c865+12","分段·","metadata#0x0003c865+12",""
"metadata#0x0003c871+36","请输入名字。","metadata#0x0003c871+36",""
"metadata#0x0003c895+42","要将名字恢复到初始设定吗？","metadata#0x0003c895+42",""
"metadata#0x0003c8bf+45","不更改名字就结束吗？","metadata#0x0003c8bf+45",""
"metadata#0x0003c8ec+3","大","metadata#0x0003c8ec+3",""
"metadata#0x0003c8ef+6","大正","metadata#0x0003c8ef+6",""
"metadata#0x0003c8f5+6","山下","metadata#0x0003c8f5+6",""
"metadata#0x0003c8fb+12","倒带","metadata#0x0003c8fb+12",""
"metadata#0x0003c907+3","平","metadata#0x0003c907+3",""
"metadata#0x0003c90a+6","平成","metadata#0x0003c90a+6",""
"metadata#0x0003c910+3","年","metadata#0x0003c910+3",""
"metadata#0x0003c913+18","强制跳过","metadata#0x0003c913+18",""
"metadata#0x0003c925+64","将以新的数据开始。
可以吗？","metadata#0x0003c925+64",""
"metadata#0x0003c965+39","要创建新数据吗？","metadata#0x0003c965+39",""
"metadata#0x0003c98c+104","要创建新数据吗？

如果数据已经存在，则将覆盖该数据。","metadata#0x0003c98c+104",""
"metadata#0x0003c9f4+6","旁白","metadata#0x0003c9f4+6",""
"metadata#0x0003c9fa+18","已读跳过","metadata#0x0003c9fa+18",""
"metadata#0x0003ca0c+3","日","metadata#0x0003ca0c+3",""
"metadata#0x0003ca0f+3","时","metadata#0x0003ca0f+3",""
"metadata#0x0003ca12+3","明","metadata#0x0003ca12+3",""
"metadata#0x0003ca15+6","明治","metadata#0x0003ca15+6",""
"metadata#0x0003ca1b+3","昭","metadata#0x0003ca1b+3",""
"metadata#0x0003ca1e+6","昭和","metadata#0x0003ca1e+6",""
"metadata#0x0003ca24+3","时","metadata#0x0003ca24+3",""
"metadata#0x0003ca27+3","月","metadata#0x0003ca27+3",""
"metadata#0x0003ca2a+18","朱鹭子路线","metadata#0x0003ca2a+18",""
"metadata#0x0003ca3c+21","已删除。","metadata#0x0003ca3c+21",""
"metadata#0x0003ca51+30","删除失败。","metadata#0x0003ca51+30",""
"metadata#0x0003ca6f+39","要取消删除吗？","metadata#0x0003ca6f+39",""
"metadata#0x0003ca96+12","潮路线","metadata#0x0003ca96+12",""
"metadata#0x0003caa2+12","澪路线","metadata#0x0003caa2+12",""
"metadata#0x0003caae+63","要删除现在的数据并新建吗？","metadata#0x0003caae+63",""
"metadata#0x0003caed+61","将回到上一个选项。
可以吗？","metadata#0x0003caed+61",""
"metadata#0x0003cb2a+3","秒","metadata#0x0003cb2a+3",""
"metadata#0x0003cb2d+3","章","metadata#0x0003cb2d+3",""
"metadata#0x0003cb30+6","显示","metadata#0x0003cb30+6",""
"metadata#0x0003cb36+57","没有找到追加内容。","metadata#0x0003cb36+57",""
"metadata#0x0003cb6f+60","追加内容读取失败。","metadata#0x0003cb6f+60",""
"metadata#0x0003cbab+134","要删除选择的数据吗？
游戏的进行状况和已开放了TIPS、相册信息都会消失。","metadata#0x0003cbab+134",""
"metadata#0x0003cc31+140","从选择的地点开始游戏。
可以吗？
※进行数据将设为开始地点的状态。","metadata#0x0003cc31+140",""
"metadata#0x0003ccbd+3","部","metadata#0x0003ccbd+3",""
"metadata#0x0003ccc0+9","关闭","metadata#0x0003ccc0+9",""
"metadata#0x0003ccc9+101","请选择开始地点。
可以从START、CHECK POINT区域开始。","metadata#0x0003ccc9+101",""
"metadata#0x0003cd2e+9","不显示","metadata#0x0003cd2e+9",""
"metadata#0x0003ce3b+27","－快速载入－","metadata#0x0003ce3b+27",""
"metadata#0x0003ce56+15","－载入－","metadata#0x0003ce56+15",""
"metadata#0x0003ce65+18","－倒带－","metadata#0x0003ce65+18",""
"metadata#0x0003d066+15","？月？？日","metadata#0x0003d066+15",""
"metadata#0x0003d0d8+46","［%PLAYER_NAME%］可以吗？","metadata#0x0003d0d8+46",""
"metadata#0x0003d106+39","［%TEXT%］可以吗？","metadata#0x0003d106+39",""
